raceId,driverId,constructorId,number,grid,position,positionText,positionOrder,points,laps,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed
36,1,1,2,4,3,3,3,6,58,5147365,20,3,01:26.4,221.083
36,2,2,9,3,4,4,4,5,58,5167533,37,6,01:26.7,220.137
36,21,4,3,6,5,5,5,4,58,5195239,18,7,01:26.9,219.707
36,13,6,5,22,6,6,6,3,58,5195575,28,8,01:27.0,219.323
36,3,3,16,12,7,7,7,2,57,\N,40,5,01:26.7,220.14
36,23,7,11,9,8,8,8,1,57,\N,42,12,01:27.8,217.444
36,15,7,12,8,9,9,9,0,57,\N,45,13,01:28.0,216.857
36,5,4,4,13,10,10,10,0,57,\N,44,10,01:27.6,217.951
36,22,11,8,16,11,11,11,0,57,\N,17,14,01:28.1,216.699
36,11,8,22,10,12,12,12,0,57,\N,20,18,01:28.5,215.746
36,17,9,15,7,13,13,13,0,57,\N,21,9,01:27.5,218.178
36,24,5,18,19,14,14,14,0,57,\N,44,15,01:28.3,216.247
36,18,11,7,14,15,15,15,0,57,\N,42,17,01:28.4,215.991
36,19,8,23,11,16,16,16,0,56,\N,41,19,01:28.5,215.742
36,16,12,20,20,17,17,17,0,56,\N,40,20,01:28.7,215.26
36,25,3,17,15,\N,R,18,0,48,\N,24,16,01:28.3,216.196
36,14,9,14,18,\N,R,19,0,48,\N,44,11,01:27.7,217.668
36,9,2,10,5,\N,R,20,0,36,\N,19,4,01:26.6,220.341
36,26,5,19,17,\N,R,21,0,28,\N,22,21,01:29.0,214.616
36,27,12,21,21,\N,R,22,0,10,\N,9,22,01:30.9,210.022
37,4,1,1,2,1,1,1,10,56,5534930,42,2,01:36.9,206.014
37,1,1,2,4,2,2,2,8,56,5552487,22,1,01:36.7,206.355
37,8,6,6,3,3,3,3,6,56,5553269,40,4,01:37.2,205.237
37,2,2,9,5,4,4,4,5,56,5568707,55,5,01:37.4,204.838
37,13,6,5,1,5,5,5,4,56,5571635,42,3,01:37.2,205.298
37,21,4,3,12,6,6,6,3,56,5600568,44,9,01:37.9,203.872
37,15,7,12,8,7,7,7,2,56,5605062,40,10,01:38.0,203.587
37,5,4,4,11,8,8,8,1,56,5606945,41,7,01:37.8,204.015
37,25,3,17,19,9,9,9,0,56,5624854,19,8,01:37.9,203.903
37,17,9,15,10,10,10,10,0,56,5628486,55,14,01:38.5,202.504
37,22,11,8,22,11,11,11,0,55,\N,32,15,01:38.6,202.451
37,18,11,7,15,12,12,12,0,55,\N,54,16,01:38.7,202.262
37,11,8,22,14,13,13,13,0,55,\N,37,13,01:38.5,202.595
37,26,5,19,17,14,14,14,0,55,\N,54,18,01:39.1,201.364
37,23,7,11,9,15,15,15,0,55,\N,52,19,01:39.2,201.07
37,19,8,23,18,16,16,16,0,55,\N,32,20,01:39.6,200.417
37,24,5,18,16,17,17,17,0,55,\N,21,12,01:38.4,202.695
37,9,2,10,7,18,18,18,0,55,\N,53,17,01:38.9,201.82
37,3,3,16,6,\N,R,19,0,42,\N,18,6,01:37.7,204.237
37,14,9,14,13,\N,R,20,0,36,\N,28,11,01:38.1,203.416
37,27,12,21,20,\N,R,21,0,7,\N,5,21,01:41.5,196.608
37,16,12,20,21,\N,R,22,0,0,\N,\N,\N,\N,\N
38,13,6,5,1,1,1,1,10,57,5607515,42,1,01:34.1,207.12
38,1,1,2,2,2,2,2,8,57,5609875,18,2,01:34.3,206.674
38,8,6,6,3,3,3,3,6,57,5618354,39,3,01:34.4,206.483
38,2,2,9,5,4,4,4,5,57,5621346,38,5,01:34.5,206.236
38,4,1,1,4,5,5,5,4,57,5621941,46,4,01:34.4,206.346
38,9,2,10,6,6,6,6,3,57,5653044,46,6,01:34.8,205.477
38,15,7,12,9,7,7,7,2,57,5688886,40,7,01:35.2,204.756
38,21,4,3,7,8,8,8,1,57,5689216,51,8,01:35.2,204.655
38,5,4,4,12,9,9,9,0,57,5696926,27,10,01:35.5,204.065
38,3,3,16,10,10,10,10,0,57,5697431,51,11,01:35.6,203.893
38,25,3,17,11,11,11,11,0,56,\N,27,16,01:36.0,202.966
38,23,7,11,14,12,12,12,0,56,\N,37,15,01:35.8,203.278
38,22,11,8,15,13,13,13,0,56,\N,50,14,01:35.8,203.284
38,27,12,21,22,14,14,14,0,55,\N,40,20,01:37.2,200.477
38,16,12,20,20,15,15,15,0,53,\N,45,19,01:36.8,201.33
38,19,8,23,13,16,16,16,0,51,\N,27,17,01:36.1,202.715
38,17,9,15,8,\N,R,17,0,41,\N,37,12,01:35.7,203.575
38,14,9,14,21,\N,R,18,0,36,\N,34,9,01:35.4,204.26
38,11,8,22,17,\N,R,19,0,34,\N,23,18,01:36.4,202.193
38,24,5,18,18,\N,R,20,0,26,\N,23,13,01:35.7,203.537
38,18,11,7,16,\N,R,21,0,0,\N,\N,\N,\N,\N
38,26,5,19,19,\N,R,22,0,0,\N,\N,\N,\N,\N
39,13,6,5,1,1,1,1,10,65,5496230,14,1,01:22.7,202.685
39,1,1,2,4,2,2,2,8,65,5503020,20,2,01:22.9,202.205
39,4,1,1,2,3,3,3,6,65,5513686,17,3,01:23.0,201.986
39,9,2,10,5,4,4,4,5,65,5527845,20,5,01:23.1,201.59
39,14,9,14,9,5,5,5,4,65,5554561,18,8,01:23.5,200.636
39,3,3,16,11,6,6,6,3,65,5555768,60,10,01:23.7,200.231
39,5,4,4,8,7,7,7,2,65,5558358,32,4,01:23.0,201.952
39,11,8,22,13,8,8,8,1,64,\N,23,12,01:24.1,199.239
39,21,4,3,10,9,9,9,0,64,\N,57,9,01:23.6,200.55
39,22,11,8,12,10,10,10,0,64,\N,16,14,01:24.3,198.82
39,19,8,23,15,11,11,11,0,64,\N,59,15,01:24.3,198.811
39,18,11,7,14,12,12,12,0,64,\N,64,13,01:24.2,199.059
39,16,12,20,20,13,13,13,0,63,\N,57,16,01:25.2,196.71
39,27,12,21,21,14,14,14,0,63,\N,61,18,01:25.3,196.551
39,2,2,9,7,\N,R,15,0,46,\N,22,7,01:23.5,200.735
39,23,7,11,17,\N,R,16,0,44,\N,37,11,01:24.0,199.492
39,24,5,18,16,\N,R,17,0,19,\N,18,17,01:25.2,196.673
39,26,5,19,22,\N,R,18,0,9,\N,6,20,01:26.2,194.322
39,8,6,6,3,\N,R,19,0,9,\N,7,6,01:23.5,200.754
39,15,7,12,6,\N,R,20,0,8,\N,6,19,01:26.1,194.647
39,17,9,15,19,\N,R,21,0,7,\N,4,21,01:26.3,194.131
39,25,3,17,18,\N,R,22,0,1,\N,\N,\N,\N,\N
40,4,1,1,1,1,1,1,10,78,6029329,44,1,01:15.3,159.715
40,1,1,2,2,2,2,2,8,78,6033424,28,2,01:15.4,159.528
40,13,6,5,3,3,3,3,6,78,6098443,47,4,01:16.2,157.83
40,21,4,3,4,4,4,4,5,77,\N,54,5,01:16.3,157.683
40,9,2,10,8,5,5,5,4,77,\N,39,3,01:16.0,158.198
40,2,2,9,7,6,6,6,3,77,\N,30,12,01:17.0,156.072
40,25,3,17,11,7,7,7,2,77,\N,40,7,01:16.7,156.852
40,8,6,6,16,8,8,8,1,77,\N,62,6,01:16.6,156.987
40,26,5,19,18,9,9,9,0,77,\N,73,10,01:16.9,156.426
40,22,11,8,9,10,10,10,0,77,\N,69,13,01:17.1,155.993
40,18,11,7,10,11,11,11,0,77,\N,40,9,01:16.8,156.558
40,3,3,16,5,12,12,12,0,77,\N,70,11,01:17.0,156.174
40,5,4,4,15,13,13,13,0,76,\N,72,14,01:17.1,155.953
40,14,9,14,13,14,14,14,0,76,\N,75,8,01:16.8,156.591
40,15,7,12,14,15,15,15,0,76,\N,53,18,01:17.5,155.158
40,23,7,11,20,16,16,16,0,76,\N,47,17,01:17.2,155.688
40,11,8,22,21,17,17,17,0,76,\N,74,15,01:17.2,155.785
40,19,8,23,17,18,18,18,0,76,\N,63,16,01:17.2,155.704
40,27,12,21,22,19,19,19,0,70,\N,70,20,01:17.7,154.77
40,16,12,20,19,\N,R,20,0,53,\N,34,19,01:17.7,154.792
40,17,9,15,6,\N,R,21,0,17,\N,17,21,01:19.0,152.206
40,24,5,18,12,\N,R,22,0,2,\N,\N,\N,\N,\N
41,1,1,2,1,1,1,1,10,70,6251292,37,2,01:16.5,205.239
41,2,2,9,3,2,2,2,8,70,6255635,19,3,01:16.7,204.699
41,25,3,17,19,3,3,3,6,70,6256617,67,11,01:17.9,201.413
41,5,4,4,22,4,4,4,5,70,6258021,67,13,01:18.4,200.331
41,8,6,6,4,5,5,5,4,70,6264299,21,5,01:16.9,204.259
41,11,8,22,11,6,6,6,3,70,6267990,47,12,01:18.0,201.186
41,4,1,1,2,7,7,7,2,70,6273228,46,1,01:16.4,205.58
41,23,7,11,18,8,8,8,1,70,6274180,38,10,01:17.9,201.509
41,17,9,15,6,9,9,9,0,70,6274252,47,9,01:17.6,202.267
41,3,3,16,7,10,10,10,0,70,6275276,42,6,01:17.2,203.478
41,19,8,23,17,11,11,11,0,70,6275610,36,15,01:18.8,199.284
41,22,11,8,13,12,12,12,0,70,6281731,62,14,01:18.5,199.885
41,15,7,12,10,\N,R,13,0,58,\N,12,17,01:19.1,198.497
41,24,5,18,12,\N,R,14,0,54,\N,9,19,01:19.4,197.79
41,27,12,21,21,\N,R,15,0,47,\N,21,18,01:19.3,198.092
41,14,9,14,14,\N,R,16,0,36,\N,19,16,01:19.0,198.776
41,9,2,10,8,\N,R,17,0,26,\N,19,8,01:17.5,202.499
41,16,12,20,20,\N,R,18,0,21,\N,20,20,01:19.5,197.598
41,26,5,19,16,\N,R,19,0,8,\N,6,21,01:20.1,196.019
41,18,11,7,15,\N,R,20,0,0,\N,\N,\N,\N,\N
41,13,6,5,5,\N,D,21,0,51,\N,22,4,01:16.8,204.291
41,21,4,3,9,\N,D,22,0,51,\N,22,7,01:17.4,202.808
42,1,1,2,1,1,1,1,10,73,5469965,20,2,01:13.2,206.101
42,4,1,1,2,2,2,2,8,73,5471465,21,3,01:13.3,206.003
42,13,6,5,3,3,3,3,6,73,5482765,50,4,01:13.4,205.658
42,8,6,6,4,4,4,4,5,73,5485365,49,1,01:13.1,206.397
42,5,4,4,6,5,5,5,4,73,5511365,67,7,01:14.0,203.94
42,15,7,12,8,6,6,6,3,73,5536665,30,10,01:14.0,203.891
42,17,9,15,9,7,7,7,2,73,5537265,57,8,01:14.0,203.924
42,20,2,10,7,8,8,8,1,73,5537665,53,6,01:13.9,204.316
42,21,4,3,10,9,9,9,0,72,\N,67,9,01:14.0,203.91
42,25,3,17,17,10,10,10,0,72,\N,41,13,01:14.5,202.604
42,19,8,23,16,11,11,11,0,72,\N,55,12,01:14.1,203.753
42,18,11,7,13,12,12,12,0,72,\N,42,14,01:14.7,202.015
42,26,5,19,20,13,13,13,0,71,\N,66,16,01:15.1,200.969
42,16,12,20,21,14,14,14,0,71,\N,49,15,01:14.9,201.597
42,27,12,21,22,15,15,15,0,70,\N,65,18,01:15.9,198.824
42,3,3,16,14,16,16,16,0,68,\N,34,11,01:14.1,203.753
42,24,5,18,19,17,17,17,0,68,\N,64,17,01:15.4,200.079
42,2,2,9,5,\N,R,18,0,56,\N,20,5,01:13.4,205.562
42,11,8,22,18,\N,R,19,0,13,\N,8,19,01:16.7,196.807
42,14,9,14,11,\N,R,20,0,0,\N,\N,\N,\N,\N
42,22,11,8,15,\N,R,21,0,0,\N,\N,\N,\N,\N
42,23,7,11,12,\N,R,22,0,0,\N,\N,\N,\N,\N
43,8,6,6,3,1,1,1,10,70,5454200,20,2,01:16.2,208.374
43,13,6,5,1,2,2,2,8,70,5456614,42,1,01:16.1,208.67
43,1,1,2,2,3,3,3,6,70,5486353,39,4,01:16.6,207.34
43,9,2,10,4,4,4,4,5,70,5495927,44,10,01:17.2,205.819
43,2,2,9,7,5,5,5,4,70,5503001,70,7,01:16.9,206.563
43,21,4,3,5,6,6,6,3,70,5506140,70,5,01:16.7,207.027
43,4,1,1,10,7,7,7,2,70,5510716,36,3,01:16.5,207.59
43,18,11,7,12,8,8,8,1,70,5513085,70,6,01:16.8,206.846
43,3,3,16,9,9,9,9,0,70,5522705,69,9,01:17.0,206.199
43,23,7,11,11,10,10,10,0,69,\N,68,8,01:17.0,206.319
43,22,11,8,13,11,11,11,0,69,\N,68,12,01:17.2,205.641
43,17,9,15,14,12,12,12,0,69,\N,69,14,01:17.2,205.563
43,14,9,14,16,13,13,13,0,69,\N,68,15,01:17.4,205.038
43,25,3,17,18,14,14,14,0,69,\N,69,13,01:17.2,205.587
43,5,4,4,6,15,15,15,0,69,\N,69,11,01:17.2,205.678
43,11,8,22,22,16,16,16,0,68,\N,39,16,01:17.8,204.118
43,16,12,20,21,17,17,17,0,68,\N,27,18,01:18.1,203.347
43,26,5,19,15,\N,R,18,0,55,\N,51,17,01:17.9,203.757
43,27,12,21,20,\N,R,19,0,28,\N,27,19,01:19.0,201.122
43,19,8,23,19,\N,R,20,0,1,\N,\N,\N,\N,\N
43,15,7,12,8,\N,R,21,0,1,\N,\N,\N,\N,\N
43,24,5,18,17,\N,R,22,0,0,\N,\N,\N,\N,\N
44,8,6,6,2,1,1,1,10,59,4903074,17,1,01:20.6,229.514
44,4,1,1,3,2,2,2,8,59,4905533,35,3,01:21.1,228.159
44,1,1,2,1,3,3,3,6,59,4942447,11,4,01:21.7,226.6
44,9,2,10,5,4,4,4,5,59,4956393,14,6,01:22.1,225.413
44,13,6,5,4,5,5,5,4,59,4957137,17,2,01:20.9,228.89
44,2,2,9,9,6,6,6,3,59,4959410,17,5,01:22.0,225.727
44,5,4,4,7,7,7,7,2,58,\N,11,9,01:22.6,224.193
44,21,4,3,8,8,8,8,1,58,\N,13,7,01:22.1,225.328
44,22,11,8,14,9,9,9,0,58,\N,28,13,01:23.4,221.948
44,18,11,7,18,10,10,10,0,58,\N,29,16,01:23.6,221.433
44,14,9,14,12,11,11,11,0,58,\N,40,12,01:23.1,222.666
44,3,3,16,17,12,12,12,0,58,\N,49,11,01:22.9,223.262
44,25,3,17,13,13,13,13,0,58,\N,57,10,01:22.7,223.81
44,11,8,22,21,14,14,14,0,57,\N,42,14,01:23.4,221.879
44,27,12,21,22,15,15,15,0,57,\N,56,21,01:24.4,219.31
44,24,5,18,16,16,16,16,0,53,\N,46,17,01:23.6,221.308
44,15,7,12,10,\N,R,17,0,43,\N,17,18,01:23.7,221.097
44,19,8,23,19,\N,R,18,0,35,\N,26,20,01:24.1,219.951
44,26,5,19,15,\N,R,19,0,29,\N,19,15,01:23.6,221.462
44,23,7,11,6,\N,R,20,0,22,\N,12,8,01:22.5,224.307
44,16,12,20,20,\N,R,21,0,16,\N,16,22,01:25.0,217.698
44,17,9,15,11,\N,R,22,0,8,\N,6,19,01:23.8,220.941
45,4,1,1,2,1,1,1,10,60,7586358,35,2,01:33.2,198.783
45,13,6,5,3,2,2,2,8,60,7594513,34,1,01:32.9,199.592
45,17,9,15,6,3,3,3,6,60,7652032,29,8,01:34.4,196.22
45,25,3,17,12,4,4,4,5,60,7652295,33,5,01:34.2,196.665
45,14,9,14,20,5,5,5,4,60,7660014,48,6,01:34.3,196.496
45,2,2,9,4,6,6,6,3,60,7666656,49,7,01:34.4,196.417
45,9,2,10,5,7,7,7,2,60,7668773,49,9,01:34.5,196.216
45,5,4,4,7,8,8,8,1,59,\N,48,11,01:34.6,195.9
45,1,1,2,10,9,9,9,0,59,\N,29,3,01:33.4,198.421
45,21,4,3,13,10,10,10,0,59,\N,48,12,01:34.9,195.302
45,22,11,8,14,11,11,11,0,59,\N,37,14,01:35.6,193.792
45,19,8,23,15,12,12,12,0,59,\N,46,13,01:35.3,194.504
45,15,7,12,8,13,13,13,0,59,\N,29,10,01:34.5,196.122
45,8,6,6,1,\N,R,14,0,34,\N,32,4,01:33.9,197.359
45,11,8,22,16,\N,R,15,0,19,\N,18,16,01:37.4,190.273
45,23,7,11,9,\N,R,16,0,18,\N,18,15,01:36.2,192.658
45,28,12,21,22,\N,R,17,0,13,\N,13,17,01:42.8,180.309
45,18,11,7,17,\N,R,18,0,2,\N,2,18,02:20.0,132.338
45,16,12,20,21,\N,R,19,0,2,\N,2,19,02:25.8,127.112
45,3,3,16,11,\N,R,20,0,2,\N,2,20,02:50.9,108.41
45,26,5,19,18,\N,R,21,0,2,\N,2,21,03:01.9,101.884
45,24,5,18,19,\N,R,22,0,2,\N,2,22,03:22.3,91.61
46,1,1,2,1,1,1,1,10,70,5752991,13,2,01:20.2,196.724
46,8,6,6,3,2,2,2,8,70,5753706,70,1,01:20.0,197.029
46,2,2,9,2,3,3,3,6,70,5796120,16,5,01:20.6,195.721
46,4,1,1,6,4,4,4,5,70,5797849,49,3,01:20.3,196.349
46,9,2,10,7,5,5,5,4,70,5800607,40,4,01:20.4,196.117
46,23,7,11,5,6,6,6,3,70,5803660,69,9,01:21.0,194.804
46,3,3,16,4,7,7,7,2,70,5812130,68,6,01:20.7,195.502
46,5,4,4,11,8,8,8,1,70,5821095,69,8,01:20.9,194.867
46,17,9,15,9,9,9,9,0,70,5829322,63,7,01:20.9,194.915
46,15,7,12,8,10,10,10,0,69,\N,48,12,01:21.3,194.104
46,14,9,14,10,11,11,11,0,69,\N,67,14,01:21.6,193.39
46,21,4,3,13,12,12,12,0,69,\N,66,15,01:21.7,193.054
46,13,6,5,14,13,13,13,0,69,\N,37,11,01:21.0,194.756
46,25,3,17,12,14,14,14,0,69,\N,49,13,01:21.3,194.078
46,11,8,22,19,15,15,15,0,69,\N,66,10,01:21.0,194.759
46,20,5,19,20,16,16,16,0,69,\N,65,16,01:21.9,192.536
46,16,12,20,21,17,17,17,0,68,\N,67,19,01:22.3,191.721
46,22,11,8,18,18,18,18,0,68,\N,34,17,01:22.0,192.327
46,24,5,18,16,\N,R,19,0,42,\N,35,20,01:22.4,191.379
46,19,8,23,15,\N,R,20,0,41,\N,39,18,01:22.2,191.948
46,18,11,7,17,\N,R,21,0,35,\N,25,21,01:22.9,190.234
46,29,12,21,22,\N,R,22,0,4,\N,4,22,01:26.7,181.824
47,13,6,5,1,1,1,1,10,58,5202161,18,2,01:27.9,218.566
47,8,6,6,3,2,2,2,8,58,5204436,57,1,01:27.3,220.136
47,4,1,1,4,3,3,3,6,58,5228342,39,4,01:28.1,218.199
47,2,2,9,6,4,4,4,5,58,5241835,39,5,01:28.3,217.583
47,1,1,2,2,5,5,5,4,58,5247246,17,3,01:28.0,218.464
47,5,4,4,7,6,6,6,3,58,5248330,20,7,01:28.6,216.886
47,3,3,16,8,7,7,7,2,58,5257939,37,6,01:28.5,217.05
47,9,2,10,5,8,8,8,1,58,5258868,11,11,01:28.9,216.118
47,21,4,3,10,9,9,9,0,58,5261652,56,9,01:28.8,216.422
47,14,9,14,13,10,10,10,0,58,5273170,54,13,01:29.1,215.754
47,25,3,17,14,11,11,11,0,58,5281789,55,8,01:28.7,216.559
47,23,7,11,16,12,12,12,0,57,\N,55,12,01:28.9,216.103
47,18,11,7,21,13,13,13,0,57,\N,34,10,01:28.9,216.227
47,19,8,23,11,14,14,14,0,57,\N,38,17,01:29.7,214.334
47,24,5,18,15,15,15,15,0,57,\N,56,16,01:29.6,214.561
47,15,7,12,9,16,16,16,0,57,\N,39,14,01:29.5,214.811
47,22,11,8,22,17,17,17,0,57,\N,35,15,01:29.5,214.681
47,11,8,22,17,18,18,18,0,57,\N,56,18,01:29.9,213.719
47,20,5,19,18,19,19,19,0,57,\N,39,19,01:30.0,213.56
47,29,12,21,20,20,20,20,0,56,\N,21,22,01:31.0,211.287
47,16,12,20,19,21,21,21,0,53,\N,52,20,01:30.6,212.066
47,17,9,15,12,\N,R,22,0,9,\N,4,21,01:30.8,211.62
48,4,1,1,1,1,1,1,10,53,4717806,15,1,01:22.9,251.653
48,1,1,2,2,2,2,2,8,53,4723868,17,2,01:22.9,251.456
48,8,6,6,5,3,3,3,6,53,4745131,21,3,01:23.4,250.147
48,2,2,9,4,4,4,4,5,53,4774368,19,4,01:23.7,249.217
48,9,2,10,6,5,5,5,4,53,4778364,22,5,01:23.9,248.543
48,3,3,16,8,6,6,6,3,53,4783616,52,8,01:24.5,246.884
48,5,4,4,7,7,7,7,2,53,4784557,53,7,01:24.2,247.605
48,18,11,7,10,8,8,8,1,53,4779974,32,9,01:24.5,246.708
48,17,9,15,11,9,9,9,0,53,4783685,46,13,01:24.8,245.859
48,22,11,8,12,10,10,10,0,53,4784764,52,12,01:24.8,246.024
48,15,7,12,9,11,11,11,0,53,4785542,49,10,01:24.6,246.446
48,21,4,3,15,12,12,12,0,52,\N,32,14,01:24.8,245.787
48,25,3,17,13,13,13,13,0,52,\N,42,16,01:25.0,245.35
48,19,8,23,14,14,14,14,0,52,\N,46,17,01:25.1,245.016
48,23,7,11,18,15,15,15,0,52,\N,49,15,01:25.0,245.492
48,11,8,22,17,16,16,16,0,52,\N,49,11,01:24.7,246.309
48,24,5,18,19,17,17,17,0,52,\N,45,19,01:25.4,244.278
48,20,5,19,16,18,18,18,0,52,\N,47,18,01:25.3,244.45
48,16,12,20,21,19,19,19,0,52,\N,30,20,01:25.4,244.267
48,29,12,21,22,20,20,20,0,52,\N,34,21,01:25.5,243.978
48,13,6,5,3,\N,R,21,0,10,\N,8,6,01:24.0,248.357
48,14,9,14,20,\N,R,22,0,1,\N,\N,\N,\N,\N
49,8,6,6,1,1,1,1,10,44,4839066,12,2,01:48.1,233.261
49,13,6,5,2,2,2,2,8,44,4843761,34,1,01:48.0,233.388
49,4,1,1,3,3,3,3,6,44,4853409,44,3,01:48.2,233.073
49,1,1,2,4,4,4,4,5,44,4862681,41,4,01:48.2,233.002
49,2,2,9,6,5,5,5,4,44,4890945,33,5,01:48.7,232.042
49,3,3,16,5,6,6,6,3,44,4915942,29,9,01:49.8,229.704
49,17,9,15,7,7,7,7,2,44,4919705,12,11,01:50.0,229.119
49,5,4,4,9,8,8,8,1,44,4924172,21,8,01:49.6,230.058
49,9,2,10,14,9,9,9,0,44,4924727,32,6,01:48.9,231.549
49,23,7,11,10,10,10,10,0,44,4927640,43,10,01:50.0,229.175
49,15,7,12,8,11,11,11,0,44,4942719,43,7,01:49.0,231.345
49,24,5,18,13,12,12,12,0,43,\N,40,13,01:50.7,227.71
49,22,11,8,17,13,13,13,0,43,\N,43,12,01:50.7,227.817
49,16,12,20,19,14,14,14,0,43,\N,29,15,01:50.9,227.357
49,11,8,22,18,15,15,15,0,43,\N,32,14,01:50.9,227.39
49,19,8,23,20,16,16,16,0,43,\N,43,19,01:51.4,226.359
49,29,12,21,21,17,17,17,0,43,\N,30,20,01:51.6,225.838
49,18,11,7,12,\N,R,18,0,36,\N,22,16,01:51.1,226.868
49,25,3,17,15,\N,R,19,0,34,\N,18,18,01:51.3,226.605
49,14,9,14,11,\N,R,20,0,29,\N,24,17,01:51.2,226.837
49,20,5,19,16,\N,R,21,0,8,\N,4,21,01:52.7,223.682
49,21,4,3,22,\N,R,22,0,1,\N,\N,\N,\N,\N
50,1,1,2,1,1,1,1,10,67,7234579,27,1,01:28.2,186.259
50,5,4,4,11,2,2,2,8,67,7242956,34,9,01:29.7,183.222
50,8,6,6,3,3,3,3,6,67,7244057,29,8,01:29.6,183.295
50,14,9,14,12,4,4,4,5,67,7254876,56,11,01:30.1,182.345
50,21,4,3,10,5,5,5,4,67,7273443,33,12,01:30.4,181.738
50,13,6,5,4,6,6,6,3,67,7283621,32,7,01:29.6,183.359
50,9,2,10,9,7,7,7,2,67,7283864,32,4,01:29.0,184.527
50,16,12,20,20,8,8,8,1,67,7294708,54,18,01:31.9,178.763
50,24,5,18,14,9,9,9,0,67,7315201,35,13,01:30.7,181.205
50,22,11,8,17,10,10,10,0,67,7322921,57,15,01:31.1,180.395
50,18,11,7,6,11,11,11,0,66,\N,58,19,01:32.0,178.647
50,29,12,21,22,12,12,12,0,66,\N,33,20,01:32.1,178.3
50,15,7,12,13,13,13,13,0,66,\N,55,21,01:32.4,177.752
50,2,2,9,5,14,14,14,0,65,\N,28,6,01:29.1,184.396
50,11,8,22,21,15,15,15,0,65,\N,54,16,01:31.5,179.514
50,23,7,11,15,\N,R,16,0,55,\N,33,14,01:30.9,180.782
50,19,8,23,19,\N,R,17,0,54,\N,27,17,01:31.8,178.935
50,3,3,16,16,\N,R,18,0,49,\N,27,10,01:29.9,182.67
50,20,5,19,8,\N,R,19,0,46,\N,31,5,01:29.1,184.452
50,17,9,15,7,\N,R,20,0,45,\N,30,3,01:28.9,184.695
50,4,1,1,2,\N,R,21,0,41,\N,25,2,01:28.5,185.59
50,25,3,17,18,\N,R,22,0,19,\N,19,22,02:05.6,130.749
51,8,6,6,2,1,1,1,10,56,5878395,52,3,01:38.3,199.66
51,4,1,1,4,2,2,2,8,56,5888201,54,2,01:38.0,200.259
51,13,6,5,3,3,3,3,6,56,5891286,56,1,01:37.5,201.362
51,20,5,19,17,4,4,4,5,56,5931904,52,13,01:39.9,196.452
51,18,11,7,10,5,5,5,4,56,5947061,39,5,01:38.9,198.392
51,24,5,18,11,6,6,6,3,56,5952068,53,11,01:39.7,196.917
51,2,2,9,8,7,7,7,2,56,5952619,55,7,01:39.3,197.569
51,14,9,14,5,8,8,8,1,56,5959145,55,10,01:39.6,196.945
51,5,4,4,13,9,9,9,0,56,5959581,52,8,01:39.3,197.557
51,17,9,15,7,10,10,10,0,56,5963080,55,9,01:39.4,197.478
51,21,4,3,18,11,11,11,0,56,5965078,39,4,01:38.9,198.418
51,25,3,17,19,12,12,12,0,55,\N,54,12,01:39.7,196.741
51,15,7,12,12,13,13,13,0,55,\N,55,14,01:39.9,196.41
51,11,8,22,20,14,14,14,0,55,\N,54,15,01:40.1,195.989
51,22,11,8,16,15,15,15,0,55,\N,55,16,01:40.5,195.228
51,3,3,16,15,16,16,16,0,54,\N,54,6,01:39.2,197.752
51,29,12,21,22,17,17,17,0,53,\N,52,17,01:40.8,194.748
51,9,2,10,9,\N,R,18,0,33,\N,32,18,01:40.9,194.435
51,1,1,2,1,\N,R,19,0,30,\N,22,19,01:43.1,190.278
51,23,7,11,6,\N,R,20,0,25,\N,25,20,01:44.1,188.576
51,16,12,20,21,\N,R,21,0,24,\N,22,21,01:47.6,182.37
51,19,8,23,14,\N,R,22,0,11,\N,9,22,01:51.8,175.579
52,8,6,6,3,1,1,1,10,71,5295270,66,1,01:12.4,214.126
52,13,6,5,1,2,2,2,8,71,5296763,71,3,01:12.6,213.716
52,4,1,1,4,3,3,3,6,71,5352289,59,6,01:13.2,212.062
52,3,3,16,10,4,4,4,5,71,5358118,56,7,01:13.2,212.036
52,9,2,10,7,5,5,5,4,71,5366227,61,4,01:12.7,213.416
52,2,2,9,6,6,6,6,3,71,5366587,53,10,01:13.5,211.19
52,1,1,2,2,7,7,7,2,70,\N,58,2,01:12.5,213.946
52,15,7,12,8,8,8,8,1,70,\N,68,8,01:13.4,211.452
52,14,9,14,9,9,9,9,0,70,\N,22,13,01:14.2,209.076
52,6,3,17,19,10,10,10,0,70,\N,69,5,01:13.1,212.161
52,23,7,11,15,11,11,11,0,70,\N,65,9,01:13.4,211.432
52,11,8,22,18,12,12,12,0,69,\N,39,19,01:14.9,207.069
52,24,5,18,14,13,13,13,0,69,\N,56,11,01:13.6,210.643
52,19,8,23,20,14,14,14,0,68,\N,64,14,01:14.3,208.699
52,16,12,20,21,\N,R,15,0,43,\N,13,20,01:15.2,206.276
52,22,11,8,11,\N,R,16,0,40,\N,32,17,01:14.7,207.545
52,5,4,4,17,\N,R,17,0,35,\N,31,18,01:14.9,207.133
52,20,5,19,13,\N,R,18,0,34,\N,18,16,01:14.4,208.435
52,18,11,7,16,\N,R,19,0,20,\N,20,12,01:14.0,209.516
52,17,9,15,5,\N,R,20,0,14,\N,13,15,01:14.4,208.505
